entity,type,source_url
Eibe,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Hall,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Mark A.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
International Machine Learning Society,ORG,https://en.wikipedia.org/wiki/Machine_learning
the Semantic Web,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Google,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Bing,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Yahoo,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
WolframAlpha,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Apple,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Amazon,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
LinkedIn,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Facebook,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
1972,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Edgar W. Schneider,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
the late 1980s,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
the University of Groningen,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
University of Twente,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Knowledge Graphs,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
subsequent decades,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
1985,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
2005,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Marc Wirk,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
1998,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Andrew Edmonds,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Science in Finance Ltd,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
UK,GPE,https://en.wikipedia.org/wiki/Knowledge_graph
2007,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
DBpedia,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Freebase,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Wikipedia,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2012,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
CIA,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Wikidata,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Airbnb,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Microsoft,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Uber,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2019,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
IEEE,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Microsoft Research’s,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2024,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
LLM,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
YAGO,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2018,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
2025-12,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Kumar Pandey,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Atul,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2020-12-18,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
AtulHost,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2025-12-05,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Ehrlinger,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Lisa,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Wöß,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Wolfram,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2016,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
SEMANTiCS2016,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Leipzig,GPE,https://en.wikipedia.org/wiki/Knowledge_graph
SuCCESS16,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Soylu,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ahmet,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2020,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Mohamed,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Sameh K.;,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Nounu,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Aayah,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Nováček,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Vít,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2021,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Oxford Academic,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Schneider,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Edward W.,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
1973,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
5 December 2025,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Victor,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Filippov,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Natalya,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ayusheeva,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Maria,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Kusheeva,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2024-03-17,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
2025-08-18,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
US,GPE,https://en.wikipedia.org/wiki/Knowledge_graph
Michael,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Färber,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Basil,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ell,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Carsten,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Menne,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Achim,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Rettinger,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2015-01-15,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
KIT,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Singhal,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Amit,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
"May 16, 2012",DATE,https://en.wikipedia.org/wiki/Knowledge_graph
21 March 2017,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Schwartz,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Barry,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
"December 17, 2014",DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Search Engine Roundtable,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
"December 10, 2017",DATE,https://en.wikipedia.org/wiki/Knowledge_graph
McCusker,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
James P.,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
McGuiness,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Deborah L.,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Knowledge Graph Enterprises,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2020-07-17,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
KMedu Hub,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2017-07-09,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
2021-03-22,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Edge,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Darren,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Trinh,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ha,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Cheng,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Newman,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Bradley,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Joshua,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Chao,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Alex,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Mody,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Apurva,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Truitt,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Steven,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Metropolitansky,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Dasha,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ness,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Robert Osazuwa,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2025-02-19,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
"2025-11-20
-",DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Yih,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Wen-tau,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Chang,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ming-Wei,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
He,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Xiaodong,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Gao,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Jianfeng,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
July 2015,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Zong,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Chengqing,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Strube,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
the Association for Computational Linguistics,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Beijing,GPE,https://en.wikipedia.org/wiki/Knowledge_graph
China,GPE,https://en.wikipedia.org/wiki/Knowledge_graph
Association for Computational Linguistics,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Lewis,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Patrick,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Perez,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ethan,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Piktus,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Aleksandra,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Petroni,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Fabio,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Karpukhin,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Vladimir,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Goyal,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Naman,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Küttler,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Heinrich,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Mike,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Rocktäschel,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Tim,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Riedel,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Sebastian,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Kiela,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Douwe,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
"Curran Associates, Inc.",ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Hogan,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Aidan,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Blomqvist,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Eva,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Cochez,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
d'Amato,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Claudia,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
de Melo,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Gerard,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Gutierrez,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Claudio,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Labra Gayo,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
José Emilio,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Kirrane,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Sabrina,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Neumaier,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Polleres,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Axel,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Navigli,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Roberto,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ngonga Ngomo,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Axel-Cyrille,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Rashid,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Sabbir M.,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Rula,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Anisa,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Schmelzeisen,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Lukas,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Sequeda,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Juan,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Staab,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Steffen,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Zimmermann,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Antoine,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2021-01-24,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
ACM Computing Surveys.,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Paulheim,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Heiko,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2017,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Krötsch,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Markus,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Weikum,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Gerhard,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
March 2016,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Journal of Web Semantics,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
10 February 2021,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
2020-07-01,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Peng,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ciyuan,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Feng,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Xia,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Naseriparsa,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Mehdi,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Osborne,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Francesco,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2023,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Artificial Intelligence Review.,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2020-06-30,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Pyne,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Yvette,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Stewart,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Stuart,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
March 2022,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Journal of General Practice,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Neo4j,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
8 November 2023,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Ontotext,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Bitnine.net,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
19 February 2025,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Sa,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Wang,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2025-02-,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
07,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Xiao,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Guohui,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Ding,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Linfang,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Cogrel,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Benjamin,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Calvanese,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Diego,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Stardog,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
2022-04-05,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
-,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
2023-09-05,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
"Jens, Lehmann",PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2021-07-15,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Hongwei Wang,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
October 2018,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Ristoski,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Petar,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Zhou,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Jie,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Elsevier Science Direct,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Ye,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Zi,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Kumar,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Yogan Jaya,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Sing,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Goh Ong,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Song,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Fengyan,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Junsong,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
2022,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
IEEE Access,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
IEEE Xplore,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Berrendorf,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Max,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Faerman,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Evgeniy,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Melnychuk,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Valentyn,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Tresp,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Volker,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Seidl,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Thomas,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
"April 14–17, 2020",DATE,https://en.wikipedia.org/wiki/Knowledge_graph
Lisbon,GPE,https://en.wikipedia.org/wiki/Knowledge_graph
Portugal,GPE,https://en.wikipedia.org/wiki/Knowledge_graph
Springer International Publishing,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Zequn,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Sun,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Qingheng,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
Zhang,PERSON,https://en.wikipedia.org/wiki/Knowledge_graph
